date,ppo_agent,buy_and_hold,monthly_rebalance
2022-08-04,156808.55295937514,147133.11360925116,144751.4395148354
2022-08-05,157600.65322381974,145806.24318910937,143439.13968817305
2022-08-08,155831.24019079754,146395.83924476022,144013.21317910173
2022-08-09,156618.9078049726,145923.94564525835,143547.7421685982
2022-08-10,155987.84939737528,147095.5382264732,144694.5426718405
2022-08-11,157542.69391503598,146170.56160662387,143790.86989429392
2022-08-12,156297.1984232875,147802.6768086874,145405.90802386304
2022-08-15,158475.13343653065,147757.43916954126,145369.36458979067
2022-08-16,158414.50326853545,147819.94906055092,145426.0352676681
2022-08-17,158494.6728779135,146773.0913331856,144390.83430420587
2022-08-18,157091.60301062756,146903.68882198198,144522.62478323808
2022-08-19,157255.63580996348,145250.52734122553,142886.43367230857
2022-08-22,155039.9808612295,143590.3631973351,141227.64871383633
2022-08-23,152824.9130245858,143542.46116766994,141183.00175480059
2022-08-24,152757.71300374146,143589.47919850211,141238.02479372118
2022-08-25,152823.72847971597,144996.08140940662,142616.4706284395
2022-08-26,154688.11441017335,142694.65423909578,140306.72775503734
2022-08-29,151615.52614781205,142003.63213016058,139632.6708383338
2022-08-30,150701.18774569992,141214.41587259457,138858.1039006307
2022-08-31,149647.40165784335,140347.1248323498,138011.0153843255
2022-09-01,148498.54718491496,139687.00616903967,137364.3341965036
2022-09-02,147625.14053451692,139401.73413700686,137076.40208698466
2022-09-06,147248.28619267102,138245.47118535687,135943.87529543796
2022-09-07,145718.2482715555,140019.1669830472,137679.55935814106
2022-09-08,148055.2131137846,139892.06699408946,137560.84983717275
2022-09-09,147887.219899379,141148.34275031384,138806.19042238593
2022-09-12,149547.31340045348,141698.3804022864,139368.4140232811
2022-09-13,150275.77265401962,138593.79618160825,136233.0973487261
2022-09-14,146180.63421635277,138908.06694198085,136538.53256212664
2022-09-15,146594.97724912752,137595.59575330192,135244.86433903567
2022-09-16,144860.27075871176,137145.69729719893,134804.34823276525
2022-09-19,144261.61290103017,137652.16983610982,135299.42883419644
2022-09-20,144934.11656708707,136690.15315899422,134358.5121556881
2022-09-21,143661.3847115558,136308.67947305343,133975.76402102938
2022-09-22,143160.22353894435,135036.8661721195,132738.00325465816
2022-09-23,141484.03871781108,133790.81526127533,131519.5455265214
2022-09-26,139848.88690435133,132592.72896004067,130351.00186818477
2022-09-27,138283.46707979334,131889.3487829364,129672.18994632694
2022-09-28,137369.65740437713,134374.174787149,132069.79184971168
2022-09-29,140592.25864218076,132901.06671399754,130650.10682815682
2022-09-30,138656.07903847788,131688.22168971214,129491.08163749872
2022-10-03,137086.97333364375,134067.652723869,131788.47148264435
2022-10-04,140173.51770185868,136058.17139853621,133758.57131306126
2022-10-05,142765.40096395713,135571.92388365953,133282.84765556458
2022-10-06,142124.38642229146,134899.9761381799,132613.67992947955
2022-10-07,141240.63160860378,132564.10825159002,130285.11539396054
2022-10-10,,131283.85699277805,129026.67987608923
2022-10-11,138180.34424379896,130819.01850276456,128564.76159624723
2022-10-12,137568.7730266751,130994.47805371493,128735.92488998246
2022-10-13,137796.28804811835,131868.30398181698,129590.77590584509
2022-10-14,138945.2865696752,129928.3695113042,127672.74769239395
2022-10-17,136390.23028631546,131400.0475267764,129122.65208742075
2022-10-18,138324.41704383152,132039.57374286262,129759.60562712909
2022-10-19,139159.66810477976,130919.1281083333,128672.46454947258
2022-10-20,137686.7460001119,130081.74853501719,127861.37844798481
2022-10-21,136579.65962904552,131323.6659946219,129139.801852721
2022-10-24,,131631.75784006994,129486.56699064738
2022-10-25,138203.38687438963,133427.91762676102,131227.78156088723
2022-10-26,140554.3855013594,133193.92825066473,130922.65809356162
2022-10-27,140243.0853716374,132809.206552793,130505.00587940965
2022-10-28,139730.35525387753,133797.73958872881,131532.60096570343
2022-10-31,141033.59393384305,132879.2697291138,130623.40093330071
2022-11-01,139829.8238683474,133018.72136436877,130714.99033689944
2022-11-02,140003.06257226117,131138.2159255311,128878.08755493817
2022-11-03,137529.00743625622,130126.35753857763,127899.9585973939
2022-11-04,136186.8947288916,131283.58013819635,129019.69156343341
2022-11-07,137697.67940729044,131459.8222864729,129176.29088021826
2022-11-08,137925.61309880507,132690.4744822617,130397.2323165035
2022-11-09,139536.45248667302,131495.08713875143,129237.07243723045
2022-11-10,137952.42568653374,136705.34020750257,134286.7127521823
2022-11-11,,137551.71249488118,135119.7737010632
2022-11-14,144769.36898750643,137067.18619570186,134647.91361257638
2022-11-15,144135.21232304935,138227.7807465484,135784.14406595725
2022-11-16,145650.93087345388,138183.15231610072,135735.61137919317
2022-11-17,145588.84866372566,137547.62131099546,135099.209332832
2022-11-18,144748.55174860216,137297.15431054393,134841.3456239824
2022-11-21,144415.78597971675,136877.06706948765,134426.6303822953
2022-11-22,143863.4508876145,138067.85214990887,135593.78222855873
2022-11-23,145418.08767381407,139182.76628395086,136699.1354337079
2022-11-25,146872.70999132103,138925.49501546906,136445.6504523079
2022-11-28,,137935.6592034034,135475.56332726916
2022-11-29,146530.0039222947,137499.77047417065,135043.57747246616
2022-11-30,145941.21954413425,140175.89581522712,137651.4360674111
2022-12-01,149488.42031159138,141616.0123091057,139091.48320344227
2022-12-02,151387.735202151,141726.24002662924,139207.84522406702
2022-12-05,151538.4813850861,139859.78127618355,137372.57488052384
2022-12-06,149040.422547831,139318.92091966813,136869.70875332836
2022-12-07,148313.18489419468,140076.30399213405,137652.5457275204
2022-12-08,149307.53817445677,140584.31393327206,138125.00189776832
2022-12-09,149970.8240158278,139563.20359180195,137090.73830646483
2022-12-12,148609.21443225394,140174.65375757986,137666.76327391484
2022-12-13,149423.0672822725,141448.02642941228,138918.4856121452
2022-12-14,151106.2057355054,141106.8510760724,138596.62404155196
2022-12-15,150654.0512516689,139130.99772117386,136701.0434499195
2022-12-16,147998.92391146917,138473.7401057515,136062.28853095273
2022-12-19,147118.24997267732,137308.7401888033,134919.19799847488
2022-12-20,145567.7430181403,137298.02320132861,134897.2453260208
2022-12-21,145546.9110990266,138135.5055582718,135679.48588036394
2022-12-22,146650.02559804983,136738.83786348405,134342.53397691538
2022-12-23,144779.87898514583,136636.2287531486,134219.22296044603
2022-12-27,144647.37226937126,135832.138206179,133452.6592284917
2022-12-28,143583.32811223995,134858.31747124926,132522.76479287585
2022-12-29,142290.062772855,136473.14658137754,134055.79482295742
2022-12-30,144400.40075684775,136206.44237827088,133800.03686678308
