date,ppo_agent,buy_and_hold,monthly_rebalance
2022-08-03,136093.57071314767,146538.25183547812,144168.10595275828
2022-08-04,136514.2977955556,147133.09852213608,144751.41538352528
2022-08-05,138706.40749261822,145806.24003500093,143439.127218924
2022-08-08,137150.6537289228,146395.8352892867,144013.19995261135
2022-08-09,138296.32149152976,145923.93658323959,143547.72381638162
2022-08-10,138692.50151350276,147095.5433495296,144694.53857878534
2022-08-11,138401.94293434417,146170.54675584286,143790.8460492811
2022-08-12,138020.152515663,147802.66778892843,145405.89035885944
2022-08-15,139294.50874649364,147757.43126839775,145369.34806645417
2022-08-16,137549.40191801815,147819.94663067226,145426.02353391767
2022-08-17,137316.41457949273,146773.0749948073,144390.80862456976
2022-08-18,136427.40107241206,146903.6921228763,144522.61844498033
2022-08-19,136082.36462209138,145250.5220351821,142886.41964101803
2022-08-22,135076.38847027393,143590.3566687004,141227.63257970175
2022-08-23,134172.7240099783,143542.447938737,141182.9789542359
2022-08-24,135084.30624859294,143589.46685304155,141238.0031964839
2022-08-25,135471.13982154135,144996.07713067514,142616.45710753786
2022-08-26,135906.7380822309,142694.64920454417,140306.713130296
2022-08-29,134250.5150155074,142003.62540664655,139632.65454675624
2022-08-30,134317.9554859973,141214.4084729861,138858.08654907392
2022-08-31,133209.9366870913,140347.10261416103,138010.98362269314
2022-09-01,132186.90834303322,139686.99978695696,137364.31829169273
2022-09-02,131038.77144966763,139401.73785094568,137076.39593435134
2022-09-06,132162.92388933388,138245.45978844588,135943.85437837546
2022-09-07,131386.53874356468,140019.1588480606,137679.54156739468
2022-09-08,132725.91708388718,139892.05422524374,137560.827598763
2022-09-09,131942.74378424356,141148.34267698418,138806.18071634497
2022-09-12,132642.70687512663,141698.3766981416,139368.40069868832
2022-09-13,133307.12150746922,138593.79362401884,136233.08516369358
2022-09-14,131559.4516507606,138908.0716524576,136538.52743785008
2022-09-15,131069.63679781283,137595.58585294406,135244.8453636035
2022-09-16,128655.22720492423,137145.69604307722,134804.33763121354
2022-09-19,129344.91218152324,137652.1837851953,135299.4330829268
2022-09-20,129452.22922253689,136690.15374505316,134358.5033511659
2022-09-21,128710.62572245287,136308.68223237508,133975.75757243918
2022-09-22,129289.8889628975,135036.86737397805,132737.9954883319
2022-09-23,129192.01923350802,133790.8081970215,131519.52947292378
2022-09-26,126996.41461901224,132592.72520575445,130350.98918928913
2022-09-27,125533.51075667389,131889.34284330634,129672.17581695871
2022-09-28,125755.13886163557,134374.1725212118,132069.78025840232
2022-09-29,128348.17838905609,132901.04703067816,130650.07865235278
2022-09-30,128300.03601033233,131688.20076657334,129491.05206497476
2022-10-03,128283.44141691813,134067.63314405893,131788.4433024679
2022-10-04,131369.86595409634,136058.1577815253,133758.54874701647
2022-10-05,133245.58768585278,135571.9122218413,133282.8269638093
2022-10-06,132514.41024945866,134899.9590358902,132613.65415469892
2022-10-07,132354.67150419333,132564.1096273622,130285.10769273914
2022-10-10,,131283.8498719026,129026.66408424026
2022-10-11,130896.16184039123,130819.01727033936,128564.75128101472
2022-10-12,130616.40483689847,130994.47109926246,128735.90911042174
2022-10-13,131299.9425055957,131868.28486762597,129590.74808660707
2022-10-14,130434.15821578809,129928.3664372598,127672.73580971206
2022-10-17,128795.53848931003,131400.0412012368,129122.63696746988
2022-10-18,129187.7468307547,132039.5752193253,129759.59788973046
2022-10-19,129474.42489548898,130919.11673824867,128672.4442456256
2022-10-20,127754.08948360047,130081.74816985575,127861.3692870197
2022-10-21,127533.81798286446,131323.6755048562,129139.80156432296
2022-10-24,,131631.74300927974,129486.54338827895
2022-10-25,129769.9981872354,133427.91051241787,131227.7636773744
2022-10-26,130127.21109170554,133193.915713864,130922.63611672036
2022-10-27,130918.04734828902,132809.19350383393,130504.98366592005
2022-10-28,130699.37480805106,133797.72076513755,131532.5734437114
2022-10-31,129477.70156039193,132879.2697058522,130623.39127353029
2022-11-01,128421.51143907201,133018.7083318806,130714.96833010914
2022-11-02,129702.38795864287,131138.18923083867,128878.05225842491
2022-11-03,128773.02205142392,130126.37094738083,127899.96261516916
2022-11-04,128263.74692579318,131283.57497418998,129019.67691005037
2022-11-07,132126.07435093957,131459.8050667114,129176.26489905757
2022-11-08,131619.71440406027,132690.46993740884,130397.21846627649
2022-11-09,134611.3825026795,131495.08171805282,129237.05798221871
2022-11-10,133925.24798631523,136705.33959805692,134286.70242545079
2022-11-11,,137551.7039507455,135119.75558666373
2022-11-14,138091.04627875148,137067.165142359,134647.88347061916
2022-11-15,138343.32237559877,138227.78189420688,135784.13530562987
2022-11-16,138882.9178799789,138183.13738928625,135735.58650005615
2022-11-17,138536.62150377003,137547.6012150086,135099.1795834345
2022-11-18,137558.050449957,137297.15966586096,134841.3409275306
2022-11-21,136673.83504528707,136877.0778047711,134426.63104893832
2022-11-22,135905.94766962214,138067.8476231737,135593.7678543686
2022-11-23,136234.34703686676,139182.7608895765,136699.11973869108
2022-11-25,137153.22885317597,138925.47346295425,136445.6191056401
2022-11-28,,137935.64474996805,135475.53895808864
2022-11-29,137215.7346698628,137499.76477763415,135043.56127132487
2022-11-30,137839.76910771654,140175.9009641055,137651.4308805826
2022-12-01,139659.60527939707,141615.9927079675,139091.45367311643
2022-12-02,142168.18481305553,141726.237400975,139207.83212595998
2022-12-05,141703.3414238958,139859.7710190746,137372.55488597156
2022-12-06,139289.1452193994,139318.91686228887,136869.6947044831
2022-12-07,139583.11235041378,140076.30255365683,137652.5342478669
2022-12-08,140806.3894528309,140584.32846612087,138125.00589165132
2022-12-09,140943.17391905593,139563.22154015658,137090.745572114
2022-12-12,141392.35151938628,140174.6556011962,137666.7551727064
2022-12-13,140285.83598158255,141448.00806423894,138918.4575465084
2022-12-14,142632.54355620226,141106.83945723495,138596.6023897801
2022-12-15,142281.43754336154,139130.98423173354,136701.02065537177
2022-12-16,139961.64477049556,138473.72321408242,136062.26158935274
2022-12-19,141115.91095469057,137308.73535604266,134919.1832942361
2022-12-20,140695.47893491623,137298.01423030562,134897.22697000403
2022-12-21,142936.6820127281,138135.49520945354,135679.46595235707
2022-12-22,142738.42030309056,136738.82266807076,134342.50934782767
2022-12-23,141034.63368855946,136636.22549533026,134219.20940910256
2022-12-27,141441.26416293514,135832.12137895494,133452.63320019716
2022-12-28,142571.98723594446,134858.3118007137,132522.74940924038
2022-12-29,141924.3497662213,136473.1268984916,134055.76632856537
2022-12-30,142735.4999624388,136206.42563946234,133800.01100246765
